Premium,Power,Cylinder_capacity,Value_vehicle,N_doors,Length,Weight,Age,Driving_experience,FuelType_D,FuelType_P
470.5,180,2962,50612.43,4,4.74,1570,78,60,0,1
285.94,100,1896,14977.92,4,4.28,1171,78,54,1,0
279.96,115,1753,19740.0,4,4.488,1431,77,59,1,0
230.42,90,1997,18350.0,5,4.137,1311,81,48,1,0
198.84,71,1867,15510.0,5,4.137,1267,78,54,1,0
355.22,84,999,14064.81,2,3.972,1055,52,34,1,0
319.48,110,1997,23785.0,5,4.618,1385,75,55,1,0
916.52,110,998,22515.0,5,4.065,1165,75,55,1,0
370.57,110,1686,20455.0,5,4.419,1428,78,41,1,0
249.57,140,1998,28953.0,5,4.51,1452,77,53,0,1
65.55,110,1979,8093.23,4,4.652,1126,77,58,0,1
636.8,143,2499,28332.02,5,4.254,1650,80,61,1,0
283.09,71,1905,14793.43,5,4.167,1106,77,52,1,0
295.59,71,1996,22459.22,5,4.841,1435,77,52,1,0
266.74,110,1587,18270.0,5,4.202,1176,78,46,0,1
266.83,75,1360,14792.0,5,3.85,1014,78,60,0,1
590.99,84,1248,14365.22,5,4.045,1127,76,37,0,1
234.43,110,1896,19035.0,4,4.439,1286,79,34,1,0
62.29,298,4196,95600.0,4,5.22,1639,75,29,0,1
396.65,150,1984,27960.0,4,4.765,1389,77,54,0,1
279.18,100,1896,16190.0,4,4.28,1188,53,34,1,0
605.65,130,1199,30150.01,5,4.447,1270,75,56,0,1
60.02,88,2998,17489.45,4,4.725,1600,78,57,1,0
329.47,90,1364,18200.0,4,4.41,1245,75,54,1,0
332.7,100,1596,17360.0,4,4.382,1131,74,52,0,1
276.16,90,1997,19860.0,5,4.137,1220,74,47,1,0
331.57,115,2956,18317.24,5,4.81,2040,73,52,1,0
278.35,75,1248,15840.0,5,3.999,1180,72,49,1,0
377.61,75,2260,21678.51,5,4.48,1784,72,49,1,0
164.16,90,1461,12630.0,5,4.081,1083,73,38,1,0
1052.04,115,1560,27870.0,5,4.428,1370,74,50,1,0
361.6,125,2982,30194.85,5,4.77,1810,73,38,1,0
429.35,82,1398,16230.0,5,3.999,1108,74,29,1,0
350.96,130,1896,20070.0,5,4.184,1293,71,49,1,0
285.75,95,1997,19180.0,5,4.84,1400,71,48,1,0
300.82,84,1598,14896.95,5,4.11,1120,73,33,0,1
122.28,84,1896,12706.0,5,3.953,1125,73,33,0,1
258.9,100,2179,24345.0,5,5.599,1995,73,48,1,0
877.78,130,1598,26400.0,5,4.377,1419,73,42,1,0
348.68,77,2953,29925.0,5,5.548,2050,73,38,1,0
361.47,77,2953,20031.73,5,5.35,1930,73,38,1,0
369.48,90,1997,15761.24,5,4.108,1185,72,51,1,0
94.62,109,1560,20100.0,5,4.468,1316,71,31,1,0
358.59,126,2184,23234.0,5,4.567,1419,71,50,1,0
288.73,75,1390,12905.0,3,3.953,1034,70,46,0,1
302.09,90,1997,18676.0,5,4.276,1300,51,32,1,0
350.2,85,1598,25160.0,5,4.397,1539,70,39,1,0
325.19,109,2461,24804.28,2,6.225,1642,75,45,1,0
329.4,90,1995,24955.0,5,4.782,1678,70,46,1,0
213.51,109,1587,21385.0,4,4.52,1340,70,51,0,1
264.46,90,1896,14625.0,4,4.163,1159,70,37,1,0
311.31,75,1199,9832.56,3,3.817,1040,71,49,0,1
257.92,85,1997,18340.0,5,4.655,1695,70,47,1,0
866.21,140,1968,26720.0,4,4.765,1454,70,51,1,0
327.74,90,1248,15160.0,3,3.999,1180,36,16,1,0
388.24,120,1997,26075.0,5,4.805,1702,74,43,1,0
252.3,110,1896,20960.0,3,4.149,1204,74,43,1,0
265.74,100,1896,14206.0,5,3.953,1165,70,30,1,0
268.01,75,1149,11000.0,5,4.027,1090,70,50,0,1
479.02,109,1560,17820.0,3,4.337,1335,68,48,1,0
241.1,90,1997,18770.0,5,4.202,1243,71,52,1,0
218.13,75,1560,18745.0,5,4.38,1354,69,43,1,0
355.55,140,1910,22010.0,3,4.182,1210,69,50,1,0
419.61,75,1896,14646.66,5,4.02,1080,34,15,1,0
265.87,109,1560,26268.0,5,4.829,1537,70,30,1,0
301.61,150,2231,27875.0,4,4.645,1435,70,45,1,0
296.65,100,1596,17360.0,4,4.382,1131,70,35,0,1
635.28,92,1560,22080.01,5,4.38,1539,69,42,1,0
336.11,75,1422,15050.0,5,3.897,1135,69,44,1,0
309.01,100,1870,17369.25,5,4.355,1300,71,34,1,0
224.72,105,1870,24401.09,5,4.425,1485,70,45,1,0
287.92,90,1598,15475.0,3,3.635,1065,69,37,0,1
340.82,75,1461,19506.84,4,4.213,1319,68,44,1,0
338.86,122,1390,28460.0,2,4.407,1433,69,38,0,1
58.18,78,2286,17003.35,2,4.355,2200,68,50,1,0
312.14,78,1461,22350.0,2,4.259,1365,68,50,1,0
154.07,140,1910,19910.0,5,4.253,1265,44,22,1,0
64.15,101,1998,12242.62,3,4.394,1060,70,49,0,1
329.78,110,1587,17024.0,5,4.188,1141,74,29,0,1
408.15,88,2988,17489.45,4,4.725,1445,68,47,1,0
272.74,102,1595,17900.0,5,4.469,1359,68,41,0,1
451.18,150,2148,36050.0,4,4.526,1465,68,50,1,0
308.83,90,1753,16440.0,4,4.382,1280,68,37,1,0
356.08,130,1956,26505.0,5,4.83,1538,66,48,1,0
253.65,136,2996,42853.27,4,4.818,1490,69,49,1,0
267.61,136,1686,15690.0,4,4.11,1205,69,49,1,0
371.83,130,1896,23090.0,5,4.149,1151,66,47,1,0
223.69,102,1870,19692.0,5,4.475,1285,68,29,1,0
325.83,100,2179,22575.0,5,5.099,1865,67,48,1,0
274.53,100,2179,21316.0,5,4.749,1866,46,25,1,0
890.09,105,1598,28131.53,5,4.31,1260,67,47,1,0
533.61,100,1896,15889.37,3,3.953,1144,31,12,1,0
341.9,94,1997,19560.0,5,4.522,1401,66,48,1,0
349.68,150,1995,29000.0,5,4.227,1260,68,35,0,1
310.81,100,2178,22690.0,5,4.749,1885,51,28,1,0
294.27,76,2496,15476.06,5,4.616,1608,65,47,1,0
234.5,90,1896,17270.0,5,4.184,1232,68,46,1,0
358.83,92,1905,15268.11,5,4.44,1405,66,35,1,0
286.01,80,1422,13497.04,5,3.953,1131,65,41,1,0
425.45,146,2998,38163.4,2,5.899,1862,67,48,1,0
276.66,115,1461,16550.0,5,4.228,1195,66,46,1,0
366.63,115,2402,25080.0,5,5.651,1937,66,44,1,0
301.95,110,1598,23694.68,5,4.255,1205,67,48,1,0
61.18,75,1997,20878.68,4,4.43,1180,67,48,1,0
311.12,140,1998,23594.0,5,4.51,1452,68,49,0,1
362.03,105,1895,20356.28,3,4.355,1250,66,43,0,1
726.6,110,1461,24400.0,5,4.33,1418,66,48,1,0
309.71,82,2151,17393.2,5,4.89,1875,66,48,1,0
255.95,97,1399,11950.0,3,3.825,1025,68,44,0,1
284.53,90,1896,14625.0,4,4.163,1159,66,39,1,0
130.15,129,1995,31900.0,5,4.52,1430,65,39,0,1
270.11,129,1895,28596.16,5,4.025,1275,65,39,0,1
493.5,215,2461,46090.0,2,4.754,2247,66,46,0,1
64.72,215,1990,22483.86,2,4.325,1145,66,46,0,1
261.77,140,2497,27381.0,5,4.567,1984,47,29,1,0
265.96,75,1390,12905.0,3,3.953,1034,67,28,0,1
458.26,110,1197,20190.0,3,4.228,1193,66,34,0,1
361.04,163,998,13499.99,5,3.999,1052,67,42,0,1
248.64,125,1781,23510.0,3,4.152,1160,67,13,0,1
332.46,105,1197,19690.0,5,4.255,1135,65,46,0,1
353.14,75,1422,15050.0,5,3.897,1135,65,47,1,0
321.44,90,1997,16209.0,5,4.108,1280,66,35,1,0
300.83,110,1896,16670.0,5,4.184,1259,64,43,1,0
410.76,100,1870,24190.0,5,4.782,1716,38,20,1,0
475.8,105,1597,17095.0,5,4.184,1197,64,45,0,1
448.17,90,1560,18020.0,5,4.03,1205,64,46,1,0
189.4,130,1995,26750.0,5,4.695,1462,64,46,1,0
296.9,136,2184,20350.0,3,4.197,1288,65,47,1,0
311.44,114,1493,17128.84,3,4.389,1075,65,33,0,1
309.54,75,2499,18634.38,5,6.0,2070,65,34,1,0
278.35,75,2499,16788.37,5,4.71,1670,65,34,1,0
128.39,306,4966,107523.11,2,4.498,1890,65,45,0,1
283.12,109,1560,19890.0,4,4.49,1335,66,24,1,0
301.06,105,1461,20420.0,3,4.209,1190,66,39,1,0
291.08,105,1598,24600.0,3,4.355,1320,66,39,1,0
241.76,90,1461,14950.0,5,4.315,1190,65,40,1,0
373.71,120,1368,17220.0,3,4.03,1155,63,33,0,1
306.25,140,1968,30310.0,4,4.765,1454,64,46,1,0
236.51,84,1206,11450.0,5,3.92,1030,65,24,0,1
275.98,130,1997,28800.0,4,4.844,1517,65,46,1,0
373.07,130,1896,29080.0,4,4.703,1387,65,40,1,0
342.21,130,1997,28800.0,5,4.778,1517,66,47,1,0
1376.09,130,998,24575.0,5,4.14,1220,66,47,1,0
201.48,75,1422,13140.0,3,3.953,1128,65,35,1,0
345.66,85,1997,21383.0,5,4.749,1940,65,43,1,0
334.01,80,1870,14130.0,5,3.995,1070,65,27,1,0
370.34,140,2499,46620.51,5,5.07,1965,53,34,1,0
298.79,100,1896,14873.3,5,3.953,1165,64,45,1,0
257.89,100,1896,16190.0,5,4.28,1188,64,45,1,0
345.31,112,1991,25650.0,5,4.5,1720,66,13,1,0
268.79,100,1896,23220.0,4,4.703,1361,38,17,1,0
333.16,105,1461,20920.0,5,4.209,1205,63,9,1,0
499.0,140,1997,31650.0,5,4.443,1539,64,42,1,0
259.17,100,1596,16250.0,5,4.174,1096,65,45,0,1
241.29,75,1360,12450.0,5,3.822,1025,65,27,0,1
609.92,115,1995,29000.0,5,4.36,1320,64,37,1,0
299.42,105,1896,17120.0,5,4.052,1125,65,33,1,0
294.01,105,1896,18009.23,5,4.315,1250,64,46,1,0
268.46,105,1896,18009.23,5,4.315,1250,64,46,1,0
353.01,105,1905,16888.44,5,4.44,1405,64,46,1,0
563.22,110,1461,26249.99,5,4.377,1365,61,41,1,0
324.35,83,2151,29649.0,4,4.66,1800,68,27,1,0
324.59,136,2231,33700.0,5,4.395,1585,65,33,1,0
333.64,110,1587,17024.0,5,4.188,1141,64,22,0,1
327.73,115,1753,21090.0,5,4.342,1427,61,43,1,0
390.43,100,2476,20800.0,4,4.695,1847,66,38,1,0
367.68,100,2496,16062.7,2,5.66,1588,63,45,1,0
247.63,100,1598,17440.0,2,4.317,1393,63,45,1,0
470.55,115,1582,19681.0,5,4.235,1292,66,39,1,0
71.13,90,1560,20700.0,5,4.275,1182,65,40,1,0
426.06,90,1753,15822.0,5,4.278,1485,63,43,1,0
233.62,100,1560,31030.0,5,4.959,1621,62,39,1,0
226.71,90,1560,18090.0,5,4.342,1357,64,46,1,0
241.67,90,1560,14450.0,3,3.916,1052,65,46,1,0
287.07,110,1560,26755.94,5,4.47,1414,65,38,1,0
227.69,75,1598,11978.17,3,4.11,1130,63,45,0,1
729.95,115,1685,26100.0,5,4.44,1415,64,41,1,0
371.05,210,1781,34130.0,3,4.152,1450,65,34,0,1
529.1,95,1560,19950.0,5,4.358,1263,62,34,1,0
65.01,97,1986,9616.19,4,4.78,1270,63,43,0,1
429.08,128,1997,26220.0,2,5.135,1605,62,42,1,0
65.66,84,2820,13630.95,3,4.23,1800,63,42,1,0
260.44,120,1399,13550.0,5,3.916,1077,64,30,1,0
276.12,120,1870,22810.0,5,4.259,1430,64,30,1,0
206.1,90,1753,17747.89,4,4.48,1359,63,42,1,0
319.01,150,2496,13005.9,5,4.6,1461,61,42,1,0
332.92,150,1995,27050.0,5,4.695,1462,61,42,1,0
215.22,75,1390,11046.6,3,3.88,1009,63,42,0,1
253.76,110,2088,23439.47,4,4.6,1490,64,44,1,0
333.71,127,2800,23366.0,5,5.505,1960,63,40,1,0
299.34,127,1364,18450.0,5,4.22,1260,63,40,1,0
290.55,127,1997,26075.0,5,4.805,1702,63,40,1,0
755.35,110,1598,21360.0,5,4.263,1260,61,41,1,0
687.92,110,1560,20300.0,5,4.329,1205,61,41,1,0
338.81,140,1997,25990.0,4,4.844,1484,61,43,1,0
210.38,90,1587,13384.54,5,4.345,1195,63,41,0,1
332.37,110,1587,18040.0,5,4.211,1204,83,57,0,1
293.55,71,1905,12230.6,3,4.11,1155,82,57,1,0
60.42,72,2445,7861.08,4,4.264,1145,81,54,1,0
236.52,90,1560,19790.0,5,4.202,1243,84,56,1,0
219.89,90,1598,18085.0,5,3.97,1082,83,50,1,0
337.09,71,1868,13839.0,3,4.108,1155,81,50,1,0
708.56,86,1229,13065.0,5,4.039,1064,80,50,0,1
336.23,75,1461,14800.0,5,4.027,1175,80,62,1,0
232.34,90,1896,19971.63,4,4.675,1324,80,47,1,0
58.58,115,1598,17900.0,3,3.626,1075,81,56,0,1
318.02,110,2184,18400.0,5,4.197,1306,84,47,1,0
311.35,110,1896,27003.47,5,4.478,1390,78,57,1,0
452.72,130,2826,31595.21,5,4.965,2190,82,62,1,0
231.57,75,1390,12046.0,5,3.953,1057,62,31,0,1
365.39,90,1997,18598.0,5,4.188,1200,63,41,1,0
250.64,125,2151,37617.35,4,4.82,1540,61,43,1,0
370.66,125,2698,42290.0,4,4.916,1625,61,43,1,0
286.86,75,1974,13450.65,5,4.12,1225,63,22,1,0
195.62,110,1197,20190.0,3,4.228,1193,25,7,0,1
342.4,114,1995,26879.95,5,4.782,1821,62,43,1,0
278.69,90,1598,16950.01,5,4.061,1170,64,45,1,0
372.44,105,1896,18009.23,5,4.315,1250,61,42,1,0
300.83,100,1596,14900.0,5,3.925,1080,61,39,0,1
320.93,100,1597,18400.0,5,4.202,1345,61,39,0,1
1086.49,100,1995,24500.0,3,4.324,1310,63,34,0,1
308.49,71,1868,17630.0,5,4.137,1267,62,42,1,0
326.69,80,1870,22010.0,5,5.182,1728,60,31,1,0
264.97,90,1997,16715.0,4,4.108,1265,64,36,1,0
242.87,105,1461,22400.0,5,4.5,1260,61,43,1,0
300.28,143,2148,36639.2,4,4.526,1445,62,39,1,0
283.21,100,1595,13624.94,5,4.184,1145,61,43,0,1
272.79,105,1598,20610.0,3,4.29,1195,62,38,0,1
246.87,75,1390,9416.0,4,4.25,1050,62,37,0,1
293.94,143,1997,27500.0,5,4.59,1560,62,33,0,1
315.22,120,1870,23745.0,4,4.498,1295,64,45,1,0
334.59,112,1560,24211.92,5,4.38,1426,62,43,1,0
303.17,130,1896,25360.0,3,4.152,1200,65,36,1,0
272.3,120,1870,20485.0,5,4.209,1270,60,41,1,0
306.98,80,1910,15600.0,5,4.253,1380,61,43,1,0
320.98,90,1598,18420.0,5,4.061,1170,61,26,1,0
346.08,110,1560,27249.63,4,4.476,1388,59,34,1,0
294.51,90,1753,16880.0,3,4.174,1197,61,41,1,0
207.65,105,1896,19500.0,5,4.282,1405,62,41,1,0
285.69,90,1896,17194.96,5,4.33,1110,62,32,1,0
237.62,110,1587,17000.0,5,4.26,1200,63,43,0,1
248.57,75,1390,12520.0,5,3.897,1025,64,46,0,1
342.17,90,1905,18258.92,5,4.655,1690,61,43,1,0
342.86,95,2155,31972.21,4,4.49,1400,61,43,1,0
403.82,105,1896,23871.34,5,4.28,1435,44,13,1,0
278.55,110,2184,17949.0,4,4.425,1260,62,44,1,0
216.82,71,1867,15510.0,5,4.137,1267,63,45,1,0
413.15,90,1560,20950.0,5,4.276,1290,62,31,1,0
306.72,150,1896,22385.0,5,4.184,1301,64,30,1,0
466.7,150,1360,12450.0,5,3.822,1025,64,30,1,0
343.15,100,2463,25440.0,5,4.899,1830,61,42,1,0
462.44,146,1390,14685.0,5,3.916,1021,61,37,1,0
350.97,136,2477,24121.12,2,5.04,1770,62,30,1,0
319.96,100,1461,23660.0,5,4.259,1340,61,20,1,0
347.39,115,1910,18510.0,3,4.182,1265,61,42,1,0
573.87,115,1896,22450.0,3,4.315,1320,61,42,1,0
320.92,150,1995,28300.0,3,4.262,1395,33,14,1,0
289.03,90,2402,23550.0,5,5.201,1912,61,42,1,0
216.57,80,1422,13740.0,5,3.916,1089,61,31,1,0
143.23,80,1896,12860.0,5,3.897,1090,61,31,1,0
320.38,90,1364,20849.99,5,4.275,1195,61,27,1,0
425.36,90,1398,16240.0,5,4.021,1163,61,41,0,1
238.42,116,1995,27405.0,5,4.7,1430,64,40,1,0
354.96,120,2953,26723.45,2,4.355,2000,63,43,1,0
353.47,150,1991,29233.23,4,4.433,1375,61,43,0,1
218.01,75,1560,18350.0,5,4.38,1422,62,40,1,0
309.97,105,1896,19751.12,5,4.315,1250,60,30,1,0
1778.91,160,1995,35827.64,5,4.439,1470,58,38,1,0
310.78,100,1753,18010.0,5,4.174,1216,57,37,1,0
304.46,130,1896,25270.0,3,4.152,1200,67,45,1,0
350.88,105,1896,19250.0,5,4.315,1250,61,39,1,0
304.72,100,1896,15571.0,5,3.953,1165,61,43,1,0
237.86,110,1896,16670.0,5,4.184,1259,62,34,1,0
303.07,90,1753,17480.0,4,4.382,1213,60,23,1,0
295.76,90,1997,25990.0,4,4.778,1484,60,23,1,0
341.15,84,1968,31735.66,5,4.405,1540,62,34,0,1
364.73,85,1998,19930.0,5,4.834,1734,61,40,1,0
261.03,110,1686,20455.0,5,4.419,1428,57,30,1,0
330.23,85,1461,21450.0,5,4.259,1340,61,39,1,0
489.28,85,1461,19800.0,5,4.209,1195,61,39,1,0
396.31,100,1998,20530.0,5,4.834,1660,59,41,1,0
307.38,100,2148,22886.8,5,4.889,1825,59,41,1,0
339.81,90,1560,21070.0,5,4.428,1402,60,38,1,0
322.91,100,1870,22810.0,5,4.782,1678,55,32,1,0
393.02,100,1870,22810.0,5,4.782,1678,61,35,1,0
413.38,90,1995,25320.0,5,5.182,1810,62,32,1,0
307.71,105,1896,22595.0,5,4.204,1287,61,28,1,0
227.3,130,1870,28660.0,2,4.355,1430,61,43,1,0
448.78,185,2902,34510.0,5,4.81,2018,59,41,1,0
338.97,115,1998,21930.0,5,4.731,1430,61,43,1,0
590.96,112,1598,25499.01,5,4.097,1310,59,36,1,0
349.79,112,1587,16540.0,5,4.03,1213,59,36,1,0
350.68,110,2286,21060.0,2,5.006,1680,61,42,1,0
290.69,90,1997,18943.0,5,4.276,1300,60,42,1,0
465.96,94,1997,19123.2,5,4.44,1415,61,30,1,0
442.14,157,1461,14260.0,5,4.315,1180,61,43,1,0
312.13,105,1598,26670.0,5,4.534,1370,60,17,1,0
119.52,110,1997,21110.0,5,4.419,1421,60,39,1,0
688.87,140,1991,31800.0,5,4.273,1360,62,43,1,0
362.62,110,1598,19370.0,5,4.344,1362,59,37,0,1
629.27,85,1197,17577.53,5,4.061,1015,62,37,0,1
713.7,170,2143,51680.84,5,4.905,1845,61,42,1,0
229.7,75,1390,7984.0,4,4.25,1050,61,38,0,1
804.3,150,1968,34410.0,4,4.701,1480,62,35,1,0
160.38,105,1598,22420.01,5,4.263,1211,61,42,1,0
308.03,120,1598,21512.31,5,4.175,1230,62,40,1,0
394.43,75,1499,17800.0,5,3.969,1043,61,41,1,0
312.42,80,1370,11371.15,3,4.025,1085,59,39,0,1
330.95,92,1905,17633.7,5,4.44,1405,54,33,1,0
370.91,90,1422,15900.01,5,4.061,1155,60,38,1,0
397.09,174,2461,46090.0,5,4.754,2247,59,40,1,0
1748.45,150,1968,25760.0,5,4.271,1305,59,39,1,0
476.17,105,1598,18870.0,5,4.061,1170,62,22,1,0
302.59,75,1199,10253.27,5,3.817,1070,59,40,0,1
278.87,75,1360,11760.0,5,3.822,1025,70,51,0,1
261.67,115,2477,27285.95,5,4.61,1915,58,38,1,0
259.61,110,1493,14750.0,5,3.99,1146,60,38,1,0
291.92,104,1896,26178.88,4,4.89,1820,60,41,1,0
402.16,116,1995,27000.0,5,4.324,1310,58,40,1,0
256.88,90,1997,16209.0,5,4.108,1280,59,38,1,0
406.05,97,1994,25110.29,5,4.38,1540,57,37,1,0
431.55,90,1997,17205.0,5,4.188,1200,59,40,1,0
242.88,75,1349,9200.0,3,4.074,1005,61,34,0,1
331.81,110,1560,25450.0,5,4.276,1318,52,30,1,0
328.22,110,1560,20340.0,5,4.276,1247,59,40,1,0
541.36,150,1995,31200.0,4,4.471,1415,60,41,1,0
285.58,110,2953,20783.53,2,4.569,1570,59,35,1,0
303.24,75,1360,14510.0,5,3.85,1089,29,9,0,1
312.27,125,2664,32508.74,5,4.697,1855,59,33,1,0
293.06,95,1499,14615.0,4,4.157,1230,59,40,1,0
262.19,90,1598,16950.01,5,4.061,1170,59,39,1,0
266.43,105,1974,16473.74,2,4.4,1260,58,39,1,0
522.54,85,1461,21595.68,5,4.255,1389,52,34,1,0
257.18,90,1997,17205.0,5,4.188,1200,57,36,1,0
463.52,110,1560,25390.0,4,4.676,1437,58,40,1,0
656.84,149,1998,24500.0,5,4.41,1612,58,38,1,0
425.61,76,2496,17705.82,5,5.36,1645,58,39,1,0
668.87,174,2488,44430.0,5,4.74,2235,56,38,1,0
692.96,100,1896,16566.0,5,3.953,1165,58,12,1,0
62.56,90,2497,29264.6,4,4.43,1230,59,40,1,0
392.63,100,1596,16250.0,5,4.174,1096,59,21,0,1
478.01,105,1896,18009.23,5,4.315,1250,60,38,1,0
270.62,90,1560,15740.0,5,4.03,1197,62,40,1,0
546.66,120,1149,15695.0,5,4.035,1045,30,12,1,0
316.71,75,1560,20765.0,5,4.42,1331,58,40,0,1
889.27,75,1395,25280.06,5,4.256,1280,58,40,0,1
302.42,82,1870,20453.0,5,4.782,1677,58,36,1,0
429.13,100,1461,18685.0,3,4.209,1175,60,35,1,0
443.46,136,1997,24720.0,3,4.274,1306,35,16,1,0
229.87,120,1598,21430.0,5,4.365,1324,64,43,0,1
346.34,110,2184,17489.0,5,4.425,1360,59,38,1,0
349.04,112,2497,35190.22,4,4.49,1450,59,41,1,0
463.66,112,1422,18540.0,4,4.061,1161,59,41,1,0
328.23,110,1870,24200.0,2,4.5,1315,58,22,1,0
258.53,75,1686,16500.0,5,4.285,1301,62,27,0,1
59.71,97,1994,22802.4,3,4.38,1525,57,39,1,0
309.09,110,1896,16670.0,5,4.184,1259,57,34,1,0
255.3,90,1753,16140.0,5,4.174,1349,60,40,1,0
413.49,90,1896,33820.0,5,4.796,1435,60,40,1,0
245.47,90,1753,16140.0,5,4.174,1349,60,40,1,0
309.81,90,1493,12410.9,5,4.394,1195,59,19,0,1
438.05,140,1968,44980.0,5,4.854,1803,61,42,1,0
265.93,140,1587,15060.0,5,3.822,1088,61,42,1,0
252.89,80,1598,28090.0,5,4.397,1539,58,39,0,1
323.83,80,1388,12860.0,5,3.916,1027,57,39,0,1
266.59,90,1997,19379.0,5,4.188,1200,57,39,1,0
274.63,125,2664,23573.0,3,4.217,1745,60,31,1,0
273.39,75,1390,13330.0,5,3.897,1065,57,32,0,1
1466.93,132,1598,20350.0,5,4.275,1190,57,34,0,1
389.58,82,1870,19410.11,5,4.782,1677,58,40,1,0
290.05,71,1905,14082.92,5,4.44,1375,57,36,1,0
359.35,90,1997,18340.0,5,4.202,1243,58,40,1,0
378.31,90,1997,26740.0,5,4.676,1505,58,40,1,0
382.23,136,2184,35391.0,5,4.455,1520,59,40,1,0
357.87,75,1461,16150.0,5,4.062,1071,57,37,1,0
326.64,127,1998,22060.0,2,4.55,1551,57,39,1,0
1277.77,127,2298,37774.6,2,6.198,2354,57,39,1,0
273.64,125,999,21650.0,5,4.38,1374,58,39,0,1
331.13,109,1997,23550.0,5,4.522,1574,58,38,1,0
340.14,109,2148,24766.0,5,4.748,1790,57,38,1,0
731.03,130,1686,24760.0,5,4.278,1429,61,41,1,0
67.2,90,1997,16755.0,5,4.188,1200,54,36,1,0
298.88,115,1598,21430.0,3,4.365,1324,58,37,0,1
267.97,105,1910,15028.0,4,4.159,1320,57,38,1,0
256.86,105,1910,16858.66,4,4.253,1405,57,38,1,0
317.2,112,1560,24100.0,5,4.329,1275,59,37,1,0
106.05,100,2387,29194.0,5,4.466,1410,56,37,0,1
1020.15,224,2987,60800.0,5,4.781,2110,56,36,1,0
480.64,90,1396,19390.0,5,4.3,1355,56,33,1,0
229.82,75,1360,11760.0,5,3.822,1025,56,28,0,1
303.53,120,1598,19480.0,3,3.699,1065,58,33,0,1
369.14,71,1868,14430.0,5,4.108,1191,55,11,1,0
311.13,110,1587,23290.0,2,4.347,1382,54,26,0,1
388.85,110,1360,13350.0,2,4.03,1138,54,26,0,1
316.95,110,1997,18943.0,2,4.276,1300,54,26,0,1
317.92,156,2686,28472.98,5,5.638,1995,56,37,1,0
309.06,105,1598,25650.0,5,4.31,1260,63,34,1,0
287.45,90,1997,16360.0,5,4.028,1191,66,43,1,0
325.34,90,1560,17590.0,5,4.03,1197,64,46,1,0
248.73,90,1997,18943.0,5,4.276,1300,61,41,1,0
262.0,204,1991,43725.0,4,4.686,1480,69,42,0,1
274.33,120,1968,24010.0,2,4.199,1276,62,34,1,0
281.96,90,1560,20360.0,4,4.38,1403,63,45,1,0
310.68,90,1997,21036.0,5,4.276,1300,63,45,1,0
260.45,110,1560,20840.0,5,4.26,1205,58,39,1,0
227.57,120,1398,17560.0,5,4.021,1163,62,43,1,0
342.73,102,2148,23687.2,4,4.66,1690,63,45,1,0
154.04,71,1867,16800.0,4,4.137,1220,62,42,1,0
263.17,126,1997,29765.0,5,4.805,1771,63,45,1,0
414.95,117,1590,23199.99,5,4.355,1285,66,31,0,1
439.28,90,1461,20895.01,5,4.282,1320,62,43,1,0
296.47,90,1248,19082.96,5,4.39,1380,61,36,1,0
366.28,125,1390,19720.0,5,4.315,1249,64,27,0,1
322.46,125,1753,11347.11,5,4.115,1030,64,27,0,1
447.24,122,2874,27336.19,5,6.535,2310,62,43,1,0
155.49,122,1997,24100.0,5,4.419,1421,62,43,1,0
285.1,90,1997,19790.0,5,4.202,1243,62,33,1,0
386.08,90,1590,23199.99,5,4.355,1285,62,33,1,0
214.48,100,1686,20670.0,5,4.249,1305,63,26,1,0
296.73,90,1997,17460.0,5,4.108,1280,64,46,1,0
297.83,80,2499,18571.27,5,4.88,1760,62,42,1,0
289.07,80,2499,18571.27,5,4.88,1760,62,42,1,0
322.87,112,1951,26850.0,3,4.423,1480,61,43,1,0
510.69,150,1910,23130.0,5,4.336,1360,61,43,1,0
329.38,100,1753,18010.0,5,4.174,1216,62,44,1,0
290.22,100,1896,15486.0,5,3.953,1165,38,19,1,0
216.89,115,1753,20300.0,4,4.382,1253,59,39,1,0
420.57,90,1997,18340.0,5,4.202,1243,38,18,1,0
372.25,95,1397,14980.0,5,4.03,1159,34,16,0,1
293.96,75,1349,9960.0,5,4.074,1015,62,44,0,1
395.79,105,1197,19650.0,5,4.315,1275,32,14,0,1
242.85,97,1388,15315.0,5,3.95,1098,62,44,0,1
461.03,204,2993,45600.0,5,4.565,1850,62,43,1,0
615.27,136,2143,36575.0,5,4.299,1545,63,40,1,0
476.55,97,1399,12450.0,5,3.825,1025,62,27,0,1
171.15,102,1598,21413.45,5,3.606,1040,61,29,0,1
314.1,130,2179,37960.0,5,4.726,1783,60,39,1,0
460.27,130,999,16225.0,5,3.969,1026,60,39,1,0
279.72,100,1896,15870.0,5,3.897,1165,62,39,1,0
214.83,90,1753,16894.45,5,4.56,1413,61,43,1,0
464.92,90,1498,22375.0,5,4.36,1268,61,43,1,0
322.88,100,1995,18350.0,3,4.11,1250,61,30,1,0
209.42,90,1896,17945.0,5,4.184,1266,63,33,1,0
273.8,92,1560,20290.0,5,4.276,1125,61,41,1,0
268.2,83,1339,15900.0,5,3.845,1075,60,40,0,1
248.17,75,1360,14280.0,5,4.03,1139,59,37,0,1
331.09,100,1896,17850.0,5,4.183,1293,60,19,1,0
267.24,110,1896,16250.0,4,4.163,1172,60,41,1,0
382.03,90,1461,21717.08,6,4.4,1260,61,43,1,0
