Premium,Value_vehicle,Length,Weight,Age,Driving_experience
374.21,21170.0,4.419,1391,46,25
276.62,16250.0,4.174,1096,47,23
258.89,21270.0,4.295,1215,47,23
341.57,22595.0,4.204,1287,45,27
294.37,26250.0,4.863,1699,46,27
567.35,25271.1,4.278,1449,46,27
403.93,28451.91,4.471,1450,43,24
127.79,22580.0,4.33,1200,35,17
266.06,19379.0,4.188,1200,46,27
408.14,24990.0,4.286,1335,48,7
392.89,27500.0,4.214,1340,44,24
382.4,16600.0,4.027,1175,46,25
213.29,15220.0,4.129,1140,54,34
273.55,24960.0,4.259,1430,53,35
281.05,12410.9,4.394,1195,58,33
292.11,12873.68,4.108,1185,58,33
307.89,18940.0,4.274,1182,58,33
216.24,12230.6,4.11,1155,58,33
283.79,12410.9,4.394,1195,58,33
416.79,37200.0,4.471,1595,55,34
480.32,22605.0,4.199,1239,56,33
455.41,16780.26,3.995,1100,54,34
279.89,18598.0,4.188,1200,51,30
250.9,26140.0,4.682,1445,51,32
328.08,31261.0,4.522,1394,54,35
557.87,18487.13,4.34,1285,52,27
334.75,26800.0,4.676,1580,52,27
296.19,18020.0,4.295,1215,61,33
170.41,16680.0,3.999,1180,51,32
315.16,30310.0,4.544,1450,47,26
441.83,20031.73,5.35,1930,53,35
324.13,22980.0,4.731,1427,53,35
270.49,16209.0,4.108,1280,52,34
794.99,31290.0,4.385,1445,50,31
468.88,55350.0,4.567,1695,58,38
246.98,15939.18,3.815,1155,44,23
220.6,54300.0,4.826,1735,57,38
285.08,19100.0,4.382,1251,56,38
255.01,23850.0,4.715,1295,50,30
289.73,21520.0,4.149,1204,62,22
291.87,19923.2,4.475,1561,66,37
573.68,27450.0,4.34,1390,63,44
385.12,24800.0,4.366,1434,63,45
276.11,37100.0,4.36,1420,63,29
111.64,14550.0,3.995,1110,63,29
483.56,25416.06,5.977,1987,63,33
187.71,35743.15,4.775,1420,61,32
252.57,20840.0,4.355,1290,63,36
302.35,13050.0,3.825,1112,59,38
361.88,19502.84,4.149,1260,63,39
471.51,13865.0,4.184,1135,61,41
520.83,13290.0,4.061,1043,62,24
376.5,26930.0,4.199,1271,32,14
401.89,20820.0,4.202,1244,31,7
487.83,11650.62,4.05,1035,54,27
502.01,28451.91,4.471,1450,58,39
362.81,23920.28,4.355,1545,57,38
932.06,25250.0,4.253,1200,57,34
154.37,16400.0,3.986,1100,56,30
274.15,24150.0,4.567,1413,56,35
398.09,53950.0,4.652,1710,82,60
137.42,27230.0,4.963,1845,62,27
280.36,18070.0,4.211,1245,58,22
259.64,12370.0,3.835,1025,53,34
383.76,29000.0,4.227,1340,61,35
672.0,24050.0,4.518,1275,60,41
279.46,13990.0,3.897,1025,34,16
323.87,10812.21,4.475,1170,57,22
577.53,20770.0,4.202,1279,33,14
300.17,28451.91,4.471,1450,42,23
382.51,18943.0,4.276,1300,55,28
309.44,21000.0,4.282,1405,51,31
201.46,19620.0,4.042,1451,51,19
609.57,17095.0,4.184,1197,51,17
284.08,27610.0,4.576,1350,72,46
226.25,15581.0,3.953,1165,68,41
459.35,28721.2,5.014,1660,64,37
497.27,31610.0,4.695,1555,60,41
265.86,16377.58,4.355,1220,51,32
301.36,21910.0,4.5,1467,51,32
447.17,31600.0,4.447,1300,51,32
224.47,16377.58,4.355,1220,51,32
456.7,17150.0,3.885,1030,38,18
424.41,19149.46,4.282,1320,67,33
483.95,35844.36,4.58,1375,36,15
236.36,13825.0,3.99,1079,60,42
290.28,20150.0,4.197,1298,45,10
296.23,21100.0,3.985,1275,70,50
185.72,14258.71,4.11,1190,67,28
153.75,17900.0,4.304,1160,47,25
549.81,29511.9,5.549,1686,64,46
276.84,33453.54,4.755,1370,77,50
424.45,23641.0,5.888,1818,71,53
129.41,15280.0,4.11,1165,65,34
332.96,9200.0,4.074,1005,62,41
296.59,24080.0,4.731,1427,60,42
312.59,17095.0,4.184,1197,60,42
297.88,15870.0,4.013,1090,61,39
289.01,17270.0,4.184,1232,57,28
224.31,22071.34,4.28,1405,55,37
204.1,11046.6,3.88,1009,75,29
286.4,21275.0,4.439,1286,73,54
315.72,22634.0,5.369,1585,39,20
244.41,21100.0,4.199,1243,68,49
749.33,21065.0,4.419,1428,67,49
512.98,49600.0,4.742,2094,74,27
248.59,17063.3,3.953,1169,64,29
794.55,22980.0,4.38,1407,74,29
317.48,14625.0,4.163,1159,68,50
286.88,25053.0,4.749,1400,65,46
404.13,18009.23,4.315,1250,66,27
208.95,21875.0,4.28,1405,59,38
284.76,16700.0,4.454,1105,60,28
332.01,23102.91,4.38,1480,77,55
278.43,19458.2,4.44,1415,75,49
257.76,17960.0,4.22,1260,64,21
389.23,15855.0,3.916,1089,64,21
295.06,16150.0,4.034,1165,61,39
329.46,24030.0,4.863,1702,58,21
342.29,20290.0,4.249,1195,38,19
191.74,14286.0,3.953,1165,65,37
303.14,19379.0,4.188,1200,48,19
349.59,22630.0,4.302,1215,82,54
220.36,13480.7,4.1,1083,79,58
280.91,14720.0,4.38,1315,79,46
243.6,23550.0,4.276,1247,34,16
284.64,22385.3,4.707,1707,51,30
184.51,16105.89,4.276,1240,72,50
562.21,24425.0,4.199,1239,77,54
195.61,12440.95,4.25,1045,67,33
587.07,27266.0,4.629,1500,67,44
479.19,31085.53,4.239,1345,63,34
899.67,18975.62,4.14,1308,40,16
301.52,26280.0,5.182,1874,64,43
223.06,11839.94,4.28,1213,61,32
253.52,18190.0,4.159,1120,61,32
267.62,13847.32,4.11,1155,75,55
906.97,29850.0,4.299,1455,62,40
297.0,25440.0,4.899,1830,63,34
242.27,24050.0,4.598,1350,63,34
240.67,18126.53,4.43,1150,55,17
402.95,12380.85,4.129,1015,55,17
222.49,15450.0,3.995,1120,54,30
290.6,10812.21,4.475,1170,55,35
278.34,22110.0,4.259,1430,54,10
196.06,15157.53,4.184,1145,54,10
141.45,20915.0,4.488,1406,51,31
298.73,27890.05,4.426,1543,52,22
292.59,25240.0,4.3,1281,50,11
463.87,22610.0,4.276,1334,81,52
475.25,28600.0,4.329,1350,65,37
317.81,32970.0,5.713,2585,57,39
339.88,32970.0,5.713,2585,57,39
293.76,17231.02,4.03,1417,57,39
376.35,11813.18,4.363,1189,57,39
370.64,23850.0,4.43,1305,47,9
222.51,23700.0,4.598,1350,53,33
384.57,33850.0,4.72,1897,49,31
247.18,18500.0,4.03,1205,62,35
251.99,15822.0,4.278,1485,61,42
249.55,19532.89,4.466,1325,61,42
413.58,18420.0,4.22,1220,30,12
265.06,12742.0,4.525,1217,59,36
256.1,26160.0,4.695,1385,68,39
354.53,14917.12,4.18,1155,65,35
279.24,17035.0,4.488,1286,51,31
273.11,23649.0,5.681,1975,64,39
326.25,14793.43,4.167,1106,78,45
325.1,20380.01,4.38,1360,75,57
315.53,16030.0,3.999,1105,65,35
315.49,16768.24,4.394,1155,67,48
283.9,12620.0,3.822,1010,58,37
320.51,17205.0,4.188,1200,54,36
299.53,25212.46,4.495,1480,76,38
268.84,12571.75,3.977,1053,73,44
563.58,20700.0,4.315,1250,68,44
355.05,16070.0,4.209,1165,30,6
314.03,13050.0,4.495,1224,71,30
273.92,14788.0,4.184,1175,71,50
286.14,31350.0,4.363,1355,71,32
244.09,17530.0,4.355,1235,69,46
236.14,14020.0,4.265,1185,66,48
269.92,17694.0,4.355,1260,65,47
109.54,23415.43,4.675,1375,40,16
280.04,19270.0,4.372,1316,55,17
213.75,20545.0,4.288,1428,77,54
188.7,22925.0,4.702,1273,73,35
225.81,11569.48,4.475,1190,73,47
403.34,26000.0,4.227,1310,74,30
250.12,20840.0,4.355,1290,57,38
512.67,24720.0,4.467,1553,56,38
289.96,23410.0,4.391,1498,47,29
293.52,19092.35,4.053,1145,47,25
468.45,28580.0,4.765,1454,47,29
301.03,17870.0,4.204,1154,82,53
223.03,13673.03,4.355,1075,70,51
223.7,23420.0,4.278,1445,70,51
239.99,25900.0,4.259,1430,66,48
408.19,17480.0,4.382,1213,59,23
251.76,13560.0,3.88,1060,53,26
309.77,19670.0,4.174,1218,51,31
259.02,22890.0,4.522,1545,49,27
274.46,21230.0,4.6,1485,49,31
836.4,66710.0,4.635,1640,81,60
889.59,15740.0,4.03,1197,59,32
240.82,15050.0,4.245,1168,56,36
331.19,23055.01,4.652,1655,55,36
154.14,26800.0,4.676,1580,41,16
270.03,14030.0,4.28,1090,64,30
450.48,22808.0,4.355,1735,50,26
279.72,24100.59,4.795,1420,72,52
340.64,12900.6,4.74,1425,67,43
273.73,16022.98,4.4,1190,66,34
260.88,16680.0,4.137,1267,66,34
324.27,21182.0,4.35,1687,53,35
518.77,17000.0,4.034,1095,56,37
517.87,23678.0,4.276,1300,57,6
282.54,24280.0,4.204,1281,54,33
224.53,21020.0,4.368,1295,44,25
398.41,17750.0,4.062,1071,70,47
568.73,16050.0,3.953,1155,54,35
303.36,26100.0,4.471,1385,43,24
262.67,21580.0,4.397,1378,52,29
325.19,23800.0,4.676,1512,79,60
284.73,16894.45,4.56,1413,80,59
314.11,14484.39,4.355,1640,80,61
385.9,34500.0,4.52,1430,75,39
718.96,30080.6,4.895,1981,74,50
297.67,18409.0,4.18,1230,32,5
374.13,16610.0,4.555,1399,65,38
348.28,18875.39,4.44,1475,64,33
107.42,11347.11,4.115,1030,64,33
351.27,27620.0,4.805,1809,66,38
311.96,70450.0,4.886,2070,62,41
274.07,21685.0,4.33,1297,44,9
340.04,29000.0,4.227,1340,48,30
230.97,17330.0,4.035,1095,48,30
738.83,19250.0,4.315,1250,62,28
345.4,23248.16,4.38,1320,63,44
190.08,13775.0,4.03,1090,39,17
201.61,23870.0,4.596,1448,39,17
325.95,22420.01,4.263,1211,45,16
340.94,14258.71,4.11,1190,81,53
309.65,30200.0,5.182,1725,45,26
270.43,36639.2,4.526,1445,59,41
304.54,22027.09,5.902,1846,59,41
128.08,12630.0,4.081,1083,42,22
357.75,25600.0,4.35,1025,83,58
305.6,14705.0,4.039,1151,80,44
177.46,14165.82,4.045,1029,76,56
278.38,12206.56,4.105,1096,46,18
270.76,20700.0,4.315,1250,75,51
337.75,23610.0,4.644,1395,72,52
343.49,17723.85,4.21,1250,63,43
269.63,15290.0,3.98,1065,56,36
525.74,13600.0,4.027,1064,54,32
331.63,26280.0,5.23,1744,56,36
347.86,12813.58,4.18,1165,59,28
215.01,18070.0,4.513,1285,53,33
278.97,37900.0,4.527,1505,77,48
551.32,35745.0,5.399,1901,34,13
303.09,22580.0,4.6,1410,44,7
500.96,40370.0,4.916,1525,56,38
191.75,20870.0,4.199,1239,52,33
307.17,20150.0,4.157,1095,35,13
253.67,20590.0,4.522,1401,44,25
305.24,25840.0,4.634,1676,44,25
325.88,67500.0,4.937,1875,80,61
431.43,20600.0,4.28,1320,68,47
277.15,26060.0,4.347,1413,76,56
299.08,16800.0,4.137,1220,54,33
268.08,13950.0,4.028,1038,56,38
328.7,20692.68,4.28,1405,58,28
295.85,11890.0,4.31,1047,52,28
623.07,37995.99,4.72,1480,42,23
320.96,19645.0,4.184,1259,69,46
211.05,18550.0,4.315,1250,66,44
255.15,18811.68,3.994,1445,64,35
433.45,27724.0,4.899,1848,66,46
278.12,17360.0,4.22,1260,64,28
258.49,20700.0,4.315,1250,64,35
220.63,22265.0,4.184,1301,63,38
351.05,52600.0,4.638,1530,56,37
275.94,27750.0,4.661,1505,58,35
219.38,9927.0,4.25,1055,55,34
327.22,18042.38,4.495,1415,42,15
347.78,23425.0,4.36,1485,48,29
529.18,31470.0,4.555,1450,48,29
220.5,21090.0,4.204,1287,50,32
259.63,14685.0,3.916,1021,37,11
192.1,20455.0,4.419,1428,44,21
310.68,30465.0,4.475,1425,37,17
290.08,19790.0,4.202,1243,45,16
529.55,15956.87,4.129,1095,51,31
403.36,16595.0,3.97,1027,49,23
860.19,24350.0,4.659,1317,55,36
677.74,28818.53,4.732,1834,49,30
308.99,16190.0,4.28,1188,46,23
272.87,41735.0,4.575,1585,63,44
252.54,16105.89,4.276,1240,59,40
270.53,14590.0,3.95,1141,59,40
258.33,16550.0,4.245,1168,57,34
391.88,20875.0,4.36,1205,34,16
507.11,19345.0,4.282,1389,46,28
465.4,22750.0,4.17,1290,27,8
265.43,19645.0,4.184,1259,51,29
378.3,25845.1,4.278,1504,52,28
265.01,18945.0,4.209,1175,50,32
323.87,18945.0,4.209,1175,50,32
297.6,13529.0,4.108,1155,47,29
280.05,16595.99,4.44,1480,46,19
353.44,21546.28,4.21,1145,42,23
608.54,29700.0,4.343,1415,60,42
300.43,17700.0,4.46,1184,54,36
318.54,15187.44,3.959,1260,54,36
295.55,22605.0,4.199,1239,65,25
258.6,16880.0,4.174,1197,54,21
775.47,27120.0,4.66,1878,45,16
315.61,22092.2,4.748,1745,50,31
258.14,16095.1,4.02,1270,44,18
328.03,21110.0,4.419,1421,45,24
271.7,21970.0,4.249,1305,42,23
279.69,26280.0,4.765,1420,42,23
272.28,22838.08,5.29,1755,52,34
244.29,19790.0,4.202,1243,49,30
329.82,14415.0,4.039,1172,50,23
296.2,15340.0,3.999,1150,51,32
245.46,20980.0,4.152,1090,51,32
236.31,16885.0,4.18,1290,51,30
273.75,19005.0,4.276,1290,50,29
257.73,24510.0,4.336,1360,53,24
270.37,21160.0,4.731,1498,54,17
188.93,15933.97,4.369,1197,50,31
230.7,27005.0,4.925,2003,54,22
823.06,25450.0,4.295,1515,50,31
453.44,54150.0,4.8,1701,52,20
330.7,15280.0,4.11,1165,52,20
105.16,16912.48,4.736,1375,52,20
268.58,30394.85,5.13,1992,50,31
209.82,44848.26,4.75,2067,50,21
300.61,18645.0,4.337,1341,54,34
197.8,19845.0,4.209,1195,50,31
561.11,28990.0,4.36,1420,49,30
418.92,21545.0,4.204,1251,53,20
375.13,23785.0,4.618,1385,51,32
286.73,18160.0,4.288,1180,50,30
360.35,19280.0,4.44,1405,50,30
282.83,14625.0,4.163,1159,49,17
348.71,18010.0,4.174,1216,49,29
283.95,15340.0,3.999,1150,51,33
260.95,21459.99,4.38,1360,50,30
385.32,22950.0,4.358,1258,50,29
307.75,23120.0,4.675,1361,52,34
285.86,24130.64,4.152,1260,50,32
329.85,27120.0,4.765,1454,48,29
236.66,19005.0,4.276,1290,49,24
309.59,28245.0,4.635,1820,48,28
303.79,33740.82,4.58,1375,48,20
239.16,17128.84,4.129,1145,49,29
321.76,27815.0,4.963,1860,46,26
287.62,13594.44,4.33,1065,50,27
289.32,22193.0,4.782,1780,48,30
326.57,19645.0,4.184,1259,51,32
272.08,23900.0,4.227,1245,50,31
295.49,20103.85,4.51,1475,48,24
344.47,17720.69,4.068,1178,48,22
230.34,16950.0,3.792,1180,48,29
278.77,22562.0,4.66,1630,48,29
670.2,19490.0,4.3,1185,47,27
278.89,28090.0,4.397,1539,47,25
309.14,34400.0,4.501,1874,49,30
333.96,22890.0,4.522,1545,48,29
297.33,23138.97,5.5,1170,48,26
195.86,23700.0,4.263,1365,50,29
249.93,23700.0,4.263,1365,48,27
290.12,28635.0,4.567,1984,49,26
224.9,21667.24,4.275,1182,47,25
289.24,22605.0,4.199,1239,47,25
264.9,22110.0,4.259,1430,41,22
392.62,22519.0,4.315,1315,49,26
230.32,20710.0,4.259,1340,40,20
242.11,20710.0,4.259,1340,40,20
210.39,17850.0,4.184,1259,49,31
291.26,19745.0,4.209,1175,49,30
240.59,20870.0,4.454,1272,46,26
340.9,24730.0,5.88,1915,44,25
290.99,25740.0,4.443,1498,47,29
278.29,16209.0,4.108,1280,46,27
274.21,11450.0,4.215,1035,46,18
336.14,14896.95,4.11,1120,45,7
337.36,22230.0,4.267,1195,47,28
330.45,25540.0,4.899,1799,46,28
308.58,22280.0,4.834,1866,48,29
333.24,16560.0,3.916,1127,47,26
376.89,16560.0,3.916,1127,47,26
265.8,31265.61,4.775,1340,46,25
472.37,43982.38,4.915,1585,47,26
217.87,18901.83,4.34,1388,42,22
242.83,18020.0,4.295,1215,40,20
352.74,14950.0,4.174,1192,45,27
368.95,19500.0,4.276,1268,46,16
457.82,27510.0,4.83,1538,45,24
295.41,23440.0,4.255,1220,44,18
279.02,20181.99,6.269,2019,45,26
283.96,12507.06,4.14,1105,43,23
347.73,16648.04,4.184,1232,41,19
424.25,25921.0,4.47,1590,45,18
271.88,16140.0,4.11,1290,43,23
266.62,15900.0,3.97,1145,43,23
458.28,23410.0,4.206,1395,44,21
372.96,18010.0,4.174,1216,39,20
259.53,14625.0,4.163,1159,42,19
265.55,29010.0,4.547,1395,51,30
187.76,19120.0,4.276,1228,50,28
281.89,16140.0,4.174,1349,51,33
168.06,13550.0,3.916,1077,53,24
819.85,31500.0,4.395,1585,51,31
284.35,25380.0,5.651,2027,52,33
472.29,28650.59,4.769,1532,51,32
224.1,24750.0,4.779,1506,51,30
245.61,20430.0,4.493,1474,52,29
224.03,21400.0,4.34,1194,51,32
238.23,16095.1,4.02,1270,51,33
239.86,24830.0,4.214,1225,51,30
298.87,18943.0,4.276,1300,52,27
568.39,24720.0,4.467,1553,50,31
277.44,29010.0,4.547,1395,50,31
382.78,12525.09,4.11,1150,49,15
164.07,18186.0,4.235,1188,51,19
316.71,18565.26,5.005,1695,51,33
253.46,15145.0,3.85,1089,51,30
280.86,18090.0,4.342,1357,49,30
265.62,18811.68,4.48,1410,51,32
246.12,14875.0,4.035,1055,51,32
299.19,24910.0,4.276,1421,51,32
282.64,19550.0,4.209,1195,50,18
369.33,26750.0,4.329,1305,50,31
369.33,26750.0,4.329,1305,50,31
308.32,22600.0,4.315,1315,49,25
264.51,24420.0,4.391,1498,49,27
256.88,28530.0,4.544,1365,49,28
274.72,28530.0,4.544,1365,49,28
265.34,11507.38,4.187,1115,49,31
353.99,30337.6,4.999,1726,50,31
305.18,21894.0,4.618,1290,47,27
241.59,15433.99,4.167,1152,48,23
249.68,15995.0,4.184,1266,48,25
250.15,28400.0,4.665,1428,42,22
458.94,32800.0,4.343,1430,44,26
280.4,13282.37,4.389,1040,49,13
238.49,17185.0,4.28,1188,47,27
301.86,20920.0,4.209,1205,49,30
376.41,14760.96,3.815,1145,34,16
444.52,28300.0,4.695,1525,47,28
194.59,19035.0,4.439,1286,48,30
214.34,27090.0,4.731,1456,48,30
205.34,12230.6,4.11,1155,48,30
188.96,16385.0,4.137,1294,48,30
208.31,12230.6,4.11,1155,48,30
281.23,18850.0,4.17,1210,47,21
464.84,24100.0,4.344,1385,46,26
268.27,33800.0,4.526,1465,46,25
307.55,23640.0,4.908,1515,47,29
341.09,32850.0,4.66,1929,47,29
353.99,15817.44,4.61,1820,48,27
274.77,28669.99,4.597,1395,46,26
660.23,34510.0,5.548,1880,48,28
222.08,18745.0,4.38,1354,48,28
244.82,17868.0,4.264,1555,49,30
258.16,23530.0,4.081,1292,47,11
453.54,30145.0,5.399,1894,47,29
359.1,24910.0,4.329,1375,46,28
297.1,24500.0,4.659,1305,47,28
284.49,27700.0,4.972,1860,47,28
258.33,13865.0,3.953,1142,46,27
395.66,21377.0,4.315,1315,50,31
284.0,13853.33,4.025,1125,48,30
518.96,37250.0,4.633,1470,40,21
150.77,21341.94,4.355,1335,39,18
271.18,19650.0,4.315,1297,55,34
369.99,22400.0,4.596,1448,46,25
312.76,17945.0,4.184,1266,39,21
343.36,20580.0,4.26,1205,53,31
302.31,23775.0,4.36,1355,51,27
425.03,26090.0,4.152,1200,50,20
196.73,13754.49,4.11,1088,44,25
211.49,19295.0,4.03,1205,47,24
220.71,21150.0,4.302,1205,41,21
252.62,21100.0,4.282,1450,48,28
274.03,18350.0,4.11,1250,48,28
545.46,25100.0,4.449,1380,46,22
397.47,18720.0,4.48,1299,52,17
284.89,20686.0,4.276,1300,45,26
134.16,36600.0,4.656,1780,45,26
315.38,23870.0,4.596,1448,49,28
736.51,71128.0,4.782,2225,48,30
325.95,20645.0,4.209,1250,46,23
303.16,17480.0,4.382,1213,45,26
282.22,18180.62,4.616,1808,43,24
270.01,25655.0,4.449,1380,46,23
307.06,20470.0,4.818,1714,47,24
457.24,27600.0,4.239,1320,43,23
615.06,25350.0,4.863,1728,45,25
437.74,19980.0,4.26,1257,41,21
481.81,18090.0,4.342,1357,44,18
364.63,22436.0,4.276,1313,42,20
307.57,18120.0,4.052,1095,42,15
687.31,21950.01,4.253,1090,40,20
354.3,26000.0,4.227,1310,42,24
217.84,19170.0,4.211,1245,42,19
371.82,27800.0,4.778,1496,43,23
275.33,20970.0,4.84,1445,40,21
427.96,14440.0,3.897,1065,41,14
461.15,23895.0,4.342,1392,39,19
153.14,21550.0,4.31,1204,40,20
363.74,22634.0,5.369,1585,42,22
356.52,13290.0,4.061,1043,34,14
336.26,33299.6,5.334,1780,40,21
133.2,16206.0,3.953,1165,37,19
219.88,19220.0,4.174,1241,39,18
238.8,18225.0,4.488,1286,39,18
354.44,18085.0,3.97,1082,39,18
246.58,17805.0,4.188,1141,39,20
323.02,20820.0,4.202,1244,67,49
365.24,16385.0,4.342,1264,37,13
279.78,17480.0,4.382,1213,37,18
516.42,32080.0,4.746,1641,29,9
925.47,18880.0,3.97,1013,34,16
272.19,16320.0,3.822,1145,49,28
392.95,22105.23,4.554,1359,58,19
257.42,23222.63,4.355,1755,46,28
285.33,26720.0,4.765,1454,46,28
349.33,16060.0,4.342,1242,47,15
399.29,35900.0,4.52,1505,49,31
323.89,19267.0,4.264,1555,59,39
301.94,16360.0,4.174,1083,50,31
468.97,16900.0,4.335,1210,49,27
370.92,17360.0,4.382,1131,49,27
226.13,19190.0,4.26,1182,48,21
272.83,35800.0,4.238,1430,48,26
793.42,24832.42,4.41,1415,47,29
493.46,26650.0,4.645,1330,47,24
371.61,32208.24,4.515,1410,49,30
95.56,16590.0,3.965,1040,44,24
303.89,16715.0,4.108,1265,47,29
308.57,25980.0,4.703,1375,49,18
539.13,20060.0,4.199,1239,48,25
241.68,11450.0,4.215,1035,51,29
271.3,19260.0,3.822,1088,44,21
261.12,20000.0,4.315,1250,43,24
233.97,22071.34,4.28,1405,43,24
262.52,16995.0,3.97,1157,45,26
300.99,25040.14,3.838,1345,45,25
300.16,16320.0,3.822,1145,53,33
316.41,20180.0,4.174,1204,42,18
386.74,15794.26,3.642,1305,42,22
416.98,29433.6,4.405,1528,41,22
733.93,36780.0,4.629,1680,40,18
239.0,16490.0,4.3,1185,53,25
267.86,11813.3,3.977,1053,39,10
369.09,25430.0,4.129,1291,40,18
239.9,20700.0,4.315,1250,38,19
398.06,28150.0,4.763,1635,39,19
445.04,20860.0,4.333,1344,37,16
284.19,23900.0,4.315,1380,65,29
254.92,11467.31,3.88,1028,46,25
455.17,22459.8,5.358,1545,50,31
223.43,16750.0,3.962,1070,34,15
340.73,20225.0,4.204,1287,33,15
267.99,17370.0,3.999,1180,50,24
256.03,32420.0,4.586,1490,48,29
183.46,24532.35,4.62,1754,50,24
225.13,27353.74,4.789,1850,48,27
244.36,17460.0,4.108,1280,51,33
262.31,21400.0,4.315,1407,51,31
251.5,17930.0,4.454,1140,53,23
275.21,18520.0,4.493,1474,51,31
331.19,28275.28,5.261,1890,51,33
191.31,18943.0,4.276,1300,49,19
215.24,13365.0,4.165,1109,49,19
263.06,21903.0,4.52,1375,50,19
300.65,23220.0,4.365,1324,50,29
273.2,30999.99,4.447,1250,50,29
299.32,13967.52,4.07,1035,49,29
426.82,30044.0,5.899,1949,50,30
353.86,17747.89,4.43,1290,49,22
224.14,13214.85,3.815,1140,49,29
357.03,27346.05,5.95,2170,49,30
281.44,15045.02,4.61,1710,50,29
233.54,20670.0,4.249,1305,49,27
291.54,12993.88,4.39,1080,50,28
272.84,24910.0,4.276,1421,48,25
248.8,28160.0,4.69,1786,48,29
214.57,19695.0,4.5,1260,49,30
208.0,15050.0,4.245,1168,49,30
222.72,14207.93,4.239,1020,49,31
398.46,25050.0,4.206,1427,50,31
221.96,14980.0,4.03,1159,50,26
225.12,20250.0,4.336,1320,49,20
242.63,17489.0,4.425,1360,49,30
220.58,13580.0,3.822,1130,48,27
237.69,14905.1,4.184,1330,48,27
415.79,25250.0,4.661,1505,48,29
348.42,15761.24,4.108,1185,49,26
361.59,9500.0,4.074,1015,49,28
526.01,28928.51,5.135,1841,48,28
300.77,21000.0,4.24,1265,48,28
257.57,14814.95,4.174,1156,49,30
238.37,21910.0,4.259,1340,48,30
232.92,15050.0,4.245,1168,50,32
549.88,71318.22,4.379,1335,36,17
266.66,18090.0,4.342,1357,49,29
511.31,22790.0,4.278,1429,48,30
195.25,16670.0,4.184,1259,48,23
228.93,26800.0,4.676,1580,49,31
307.1,19790.0,4.202,1243,51,29
231.24,19695.0,4.5,1260,47,28
332.96,30310.0,4.765,1454,48,26
239.88,16250.0,4.174,1096,48,25
216.94,13258.33,4.05,1050,47,29
496.88,28090.0,4.397,1539,48,28
232.89,20960.0,4.149,1204,48,30
581.58,34049.99,4.477,1565,52,27
422.27,23050.0,4.782,1684,52,27
212.75,21170.0,4.419,1391,49,30
305.37,23220.0,4.365,1324,47,29
355.23,17400.0,4.26,1263,48,29
258.27,14807.77,4.167,1078,48,28
221.68,19658.0,3.635,1075,49,27
275.23,15850.0,4.027,1175,49,28
277.63,16209.0,4.108,1280,50,31
247.95,15065.0,3.953,1142,47,27
315.32,36050.0,4.526,1465,47,27
285.6,20330.0,4.137,1230,46,28
230.09,14093.0,4.184,1240,44,20
224.86,14620.0,4.345,1215,49,31
336.38,20960.0,4.149,1204,45,25
267.77,13615.04,4.33,1080,49,31
229.43,24850.0,4.567,1302,47,29
232.84,17210.0,4.436,1140,48,29
234.53,14424.29,4.355,1340,48,30
269.08,22417.75,4.152,1255,49,30
365.58,22334.7,4.525,1482,49,29
250.74,24163.45,3.776,1115,47,23
196.01,15550.0,4.065,1105,48,24
212.92,20000.0,4.315,1250,50,31
273.4,17240.0,4.182,1195,48,26
293.32,18090.0,4.342,1357,49,31
266.61,19860.0,4.22,1230,48,24
248.5,22051.13,4.585,1850,50,25
281.28,29430.0,4.214,1340,47,28
203.4,11915.0,3.918,1027,48,29
235.18,12795.55,4.145,1040,49,31
268.99,12813.58,4.1,1075,48,28
308.26,31850.0,4.299,1405,50,31
204.08,21949.37,4.38,1410,48,20
233.43,24170.0,4.56,1451,49,29
214.46,11450.0,3.92,1030,49,29
301.13,26395.0,5.813,1602,47,26
236.91,17777.94,4.02,1035,48,29
754.27,29130.0,5.998,1900,54,34
686.68,39818.3,5.998,1975,54,34
589.86,32750.0,5.998,1975,54,34
452.67,12110.0,3.85,1005,46,28
265.68,24060.0,4.395,1519,48,29
233.98,29040.0,4.703,1498,36,17
602.09,25500.0,4.248,1435,47,28
221.12,12821.0,3.953,1073,39,18
362.0,16100.0,4.17,1190,46,15
502.07,18009.23,4.315,1250,48,23
280.36,16350.0,4.22,1260,41,21
325.21,18795.0,4.209,1195,51,32
372.48,18740.0,4.488,1381,25,7
902.09,24040.0,4.626,1325,50,30
329.39,20640.0,4.165,1233,46,20
246.88,12070.0,3.897,1025,39,20
370.25,20450.0,4.315,1407,39,20
277.73,27150.0,4.238,1280,47,29
231.01,15060.0,3.822,1088,49,28
214.7,21654.47,4.48,1337,47,26
550.77,26450.0,4.731,1383,48,30
218.72,24850.0,4.59,1530,48,30
240.78,14086.36,4.11,1155,49,15
340.03,15480.0,4.137,1311,46,28
448.04,44100.0,4.648,1715,46,28
215.7,15420.0,3.85,1005,46,25
386.96,23779.98,4.38,1320,48,13
402.21,16670.0,4.184,1259,49,31
237.99,18770.0,4.202,1243,45,24
225.28,23145.0,4.209,1270,47,29
356.06,19670.0,4.209,1205,46,26
217.36,20820.0,4.202,1244,50,32
537.11,24040.0,4.554,1345,49,30
222.6,18009.23,4.315,1250,42,22
373.64,27381.0,4.567,1984,47,28
335.14,16320.0,3.999,1180,49,28
238.69,19165.0,4.38,1410,49,28
244.75,27925.0,4.204,1293,45,26
